	id	drug_agent	pheno_eucast
3555	ERR9838056	CIP	R
3556	ERR9838057	CIP	S
3557	ERR9838058	CIP	S
3558	ERR9838059	CIP	R
3559	ERR9838060	CIP	S
3560	ERR9838061	CIP	S
3561	ERR9838062	CIP	R
3562	ERR9838063	CIP	R
3563	ERR9838064	CIP	S
3564	ERR9838065	CIP	R
3565	ERR9838066	CIP	S
3566	ERR9838067	CIP	S
3567	ERR9838068	CIP	S
3568	ERR9838069	CIP	R
3569	ERR9838070	CIP	S
3570	ERR9838072	CIP	R
3571	ERR9838073	CIP	R
3572	ERR9838079	CIP	S
3573	ERR9838080	CIP	R
3574	ERR9838081	CIP	S
3575	ERR9838082	CIP	R
3576	ERR9838085	CIP	S
3577	ERR9838088	CIP	R
3578	ERR9838091	CIP	R
3579	ERR9838092	CIP	S
3580	ERR9838094	CIP	R
3581	ERR9838095	CIP	R
3582	ERR9838096	CIP	S
3583	ERR9838097	CIP	R
3584	ERR9838098	CIP	S
3585	ERR9838100	CIP	S
3586	ERR9838101	CIP	S
3587	ERR9838102	CIP	S
3588	ERR9838104	CIP	R
3589	ERR9838105	CIP	R
3590	ERR9838106	CIP	S
3591	ERR9838107	CIP	R
3592	ERR9838109	CIP	S
3593	ERR9838110	CIP	S
3594	ERR9838111	CIP	S
3595	ERR9838112	CIP	S
3596	ERR9838113	CIP	S
3597	ERR9838114	CIP	R
3598	ERR9838115	CIP	R
3599	ERR9838116	CIP	R
3600	ERR9838117	CIP	S
3601	ERR9838118	CIP	S
3602	ERR9838119	CIP	R
3603	ERR9838120	CIP	R
3604	ERR9838121	CIP	S
3605	ERR9838122	CIP	R
3606	ERR9838123	CIP	R
3607	ERR9838124	CIP	R
3608	ERR9838125	CIP	R
3609	ERR9838126	CIP	R
3610	ERR9838127	CIP	R
3611	ERR9838128	CIP	R
3612	ERR9838129	CIP	S
3613	ERR9838130	CIP	S
3614	ERR9838131	CIP	R
3615	ERR9838132	CIP	R
3616	ERR9838133	CIP	R
3617	ERR9838134	CIP	R
3618	ERR9838135	CIP	S
3619	ERR9838136	CIP	R
3620	ERR9838137	CIP	R
3621	ERR9838138	CIP	S
3622	ERR9838139	CIP	S
3623	ERR9838140	CIP	S
3624	ERR9838141	CIP	R
3625	ERR9838142	CIP	R
3626	ERR9838143	CIP	R
3627	ERR9838144	CIP	S
3628	ERR9838145	CIP	R
3629	ERR9838146	CIP	S
3630	ERR9838147	CIP	R
3631	ERR9838148	CIP	S
3632	ERR9838149	CIP	R
3633	ERR9838150	CIP	S
3634	ERR9838151	CIP	R
3635	ERR9838152	CIP	S
3636	ERR9838153	CIP	R
3637	ERR9838154	CIP	R
3638	ERR9838155	CIP	S
3639	ERR9838156	CIP	R
3640	ERR9838157	CIP	S
3641	ERR9838158	CIP	R
3642	ERR9838159	CIP	R
3643	ERR9838160	CIP	R
3644	ERR9838161	CIP	R
3645	ERR9838162	CIP	R
3646	ERR9838163	CIP	S
3647	ERR9838164	CIP	R
3648	ERR9838165	CIP	S
3649	ERR9838166	CIP	S
3650	ERR9838167	CIP	S
3651	ERR9838168	CIP	R
3652	ERR9838169	CIP	R
3653	ERR9838170	CIP	R
3654	ERR9838171	CIP	R
3655	ERR9838172	CIP	R
3656	ERR9838173	CIP	S
3657	ERR9838174	CIP	S
3658	ERR9838175	CIP	R
3659	ERR9838176	CIP	R
3660	ERR9838177	CIP	S
3661	ERR9838178	CIP	R
3662	ERR9838179	CIP	S
3663	ERR9838180	CIP	S
3664	ERR9838181	CIP	S
3665	ERR9838182	CIP	S
3666	ERR9838183	CIP	R
3667	ERR9838184	CIP	S
3668	ERR9838185	CIP	R
3669	ERR9838186	CIP	R
3670	ERR9838187	CIP	S
3671	ERR9838188	CIP	S
3672	ERR9838189	CIP	R
3673	ERR9838190	CIP	S
3674	ERR9838191	CIP	S
3675	ERR9838192	CIP	S
3676	ERR9838193	CIP	R
3677	ERR9838195	CIP	S
3678	ERR9838196	CIP	R
3679	ERR9838198	CIP	R
3680	ERR9838199	CIP	S
3681	ERR9838200	CIP	R
3682	ERR9838201	CIP	R
3683	ERR9838203	CIP	R
3684	ERR9838204	CIP	R
3685	ERR9838205	CIP	R
3686	ERR9838206	CIP	R
3687	ERR9838208	CIP	S
3688	ERR9838209	CIP	R
3689	ERR9838210	CIP	S
3690	ERR9838211	CIP	R
3691	ERR9838212	CIP	R
3692	ERR9838213	CIP	S
3693	ERR9838214	CIP	R
3694	ERR9838215	CIP	S
3695	ERR9838216	CIP	S
3696	ERR9838217	CIP	R
3697	ERR9838218	CIP	R
3698	ERR9838220	CIP	S
3699	ERR9838221	CIP	R
3700	ERR9838222	CIP	S
3701	ERR9838223	CIP	S
3702	ERR9838224	CIP	S
3703	ERR9838225	CIP	R
3704	ERR9838226	CIP	S
3705	ERR9838227	CIP	R
3706	ERR9838228	CIP	S
3707	ERR9838229	CIP	R
3708	ERR9838230	CIP	S
3709	ERR9838231	CIP	R
3710	ERR9838232	CIP	S
3711	ERR9838233	CIP	S
3712	ERR9838234	CIP	S
3713	ERR9838235	CIP	S
3714	ERR9838236	CIP	R
3715	ERR9838240	CIP	S
3716	ERR9838243	CIP	S
3717	ERR9838244	CIP	S
3718	ERR9838246	CIP	S
3719	ERR9838247	CIP	R
3720	ERR9838248	CIP	S
3721	ERR9838250	CIP	R
3722	ERR9838254	CIP	R
3723	ERR9838256	CIP	S
3724	ERR9838259	CIP	R
3725	ERR9838260	CIP	R
3726	ERR9838264	CIP	S
3727	ERR9838265	CIP	R
3728	ERR9838266	CIP	R
3729	ERR9838267	CIP	S
3730	ERR9838268	CIP	R
3731	ERR9838271	CIP	R
3732	ERR9838272	CIP	R
3733	ERR9838273	CIP	R
3734	ERR9838274	CIP	R
3735	ERR9838275	CIP	R
3736	ERR9838278	CIP	S
3737	ERR9838279	CIP	S
3738	ERR9838280	CIP	S
3739	ERR9838281	CIP	R
3740	ERR9838282	CIP	S
3741	ERR9838283	CIP	S
3742	ERR9838284	CIP	R
3743	ERR9838285	CIP	S
3744	ERR9838286	CIP	S
3745	ERR9838287	CIP	S
3746	ERR9838288	CIP	R
3747	ERR9838289	CIP	R
3748	ERR9838290	CIP	R
3749	ERR9838291	CIP	R
3750	ERR9838292	CIP	S
3751	ERR9838293	CIP	R
3752	ERR9838294	CIP	S
3753	ERR9838295	CIP	S
3754	ERR9838296	CIP	R
3755	ERR9838297	CIP	R
3756	ERR9838298	CIP	S
3757	ERR9838299	CIP	R
3758	ERR9838300	CIP	R
3759	ERR9838301	CIP	R
3760	ERR9838302	CIP	S
3761	ERR9838303	CIP	S
3762	ERR9838304	CIP	S
3763	ERR9838305	CIP	R
3764	ERR9838306	CIP	R
3765	ERR9838307	CIP	R
3766	ERR9838308	CIP	S
3767	ERR9838309	CIP	S
3768	ERR9838311	CIP	R
3769	ERR9838313	CIP	S
3770	ERR9838315	CIP	S
3771	ERR9838316	CIP	S
3772	ERR9838318	CIP	S
3773	ERR9838320	CIP	R
3774	ERR9838321	CIP	S
3775	ERR9838322	CIP	R
3776	ERR9838323	CIP	R
3777	ERR9838324	CIP	S
3778	ERR9838326	CIP	S
3779	ERR9838327	CIP	R
3780	ERR9838328	CIP	R
3781	ERR9838330	CIP	R
3782	ERR9838331	CIP	R
3783	ERR9838333	CIP	S
3784	ERR9838334	CIP	R
3785	ERR9838336	CIP	R
3786	ERR9838339	CIP	S
3787	ERR9838340	CIP	R
3788	ERR9838341	CIP	R
3789	ERR9838342	CIP	S
3790	ERR9838343	CIP	R
3791	ERR9838344	CIP	R
3792	ERR9838347	CIP	R
3793	ERR9838348	CIP	R
3794	ERR9838349	CIP	R
3795	ERR9838350	CIP	R
3796	ERR9838351	CIP	R
3797	ERR9838352	CIP	S
3798	ERR9838354	CIP	R
3799	ERR9838355	CIP	R
3800	ERR9838356	CIP	R
3801	ERR9838357	CIP	S
3802	ERR9838358	CIP	R
3803	ERR9838359	CIP	S
3804	ERR9838360	CIP	R
3805	ERR9838361	CIP	R
3806	ERR9838362	CIP	R
3807	ERR9838364	CIP	S
3808	ERR9838365	CIP	R
3809	ERR9838366	CIP	R
3810	ERR9838367	CIP	R
3811	ERR9838368	CIP	S
3812	ERR9838369	CIP	R
3813	ERR9838370	CIP	R
3814	ERR9838371	CIP	R
3815	ERR9838372	CIP	R
3816	ERR9838373	CIP	S
3817	ERR9838374	CIP	S
3818	ERR9838375	CIP	R
3819	ERR9838376	CIP	R
3820	ERR9838377	CIP	S
3821	ERR9838378	CIP	R
3822	ERR9838380	CIP	R
3823	ERR9838381	CIP	R
3824	ERR9838383	CIP	S
3825	ERR9838384	CIP	S
3826	ERR9838386	CIP	R
3827	ERR9838387	CIP	S
3828	ERR9838389	CIP	S
3829	ERR9838390	CIP	R
3830	ERR9838391	CIP	R
3831	ERR9838393	CIP	S
3832	ERR9838394	CIP	S
3833	ERR9838395	CIP	S
3834	ERR9838396	CIP	R
3835	ERR9838397	CIP	R
3836	ERR9838399	CIP	R
3837	ERR9838400	CIP	R
3838	ERR9838402	CIP	S
3839	ERR9838403	CIP	S
3840	ERR9838406	CIP	S
3841	ERR9838407	CIP	S
3842	ERR9838408	CIP	S
3843	ERR9838410	CIP	S
3844	ERR9838411	CIP	S
3845	ERR9838412	CIP	S
3846	ERR9838413	CIP	R
3847	ERR9838417	CIP	S
3848	ERR9838419	CIP	S
3849	ERR9838421	CIP	S
3850	ERR9838422	CIP	S
3851	ERR9838424	CIP	S
3852	ERR9838425	CIP	R
3853	ERR9838426	CIP	R
3854	ERR9838428	CIP	R
3855	ERR9838429	CIP	R
3856	ERR9838430	CIP	R
3857	ERR9838433	CIP	S
3858	ERR9838434	CIP	S
3859	ERR9838437	CIP	S
3860	ERR9838438	CIP	R
3861	ERR9838440	CIP	S
3862	ERR9838443	CIP	S
3863	ERR9838446	CIP	R
3864	ERR9838449	CIP	R
3865	ERR9838450	CIP	S
3866	ERR9838452	CIP	S
3867	ERR9838453	CIP	R
3868	ERR9838455	CIP	R
3869	ERR9838456	CIP	R
3870	ERR9838458	CIP	R
3871	ERR9838459	CIP	S
3872	ERR9838460	CIP	R
3873	ERR9838461	CIP	R
3874	ERR9838463	CIP	R
3875	ERR9838464	CIP	R
3876	ERR9838465	CIP	S
3877	ERR9838467	CIP	R
3878	ERR9838468	CIP	S
3879	ERR9838470	CIP	R
3880	ERR9838472	CIP	R
3881	ERR9838475	CIP	R
3882	ERR9838476	CIP	S
3883	ERR9838478	CIP	R
3884	ERR9838479	CIP	S
3885	ERR9838480	CIP	R
3886	ERR9838482	CIP	R
3887	ERR9838483	CIP	R
3888	ERR9838484	CIP	S
3889	ERR9838485	CIP	S
3890	ERR9838486	CIP	S
3891	ERR9838487	CIP	R
3892	ERR9838490	CIP	S
3893	ERR9838491	CIP	S
3894	ERR9838494	CIP	R
3895	ERR9838496	CIP	S
3896	ERR9838498	CIP	R
3897	ERR9838500	CIP	S
3898	ERR9838504	CIP	S
3899	ERR9838506	CIP	R
3900	ERR9838507	CIP	S
3901	ERR9838510	CIP	R
3902	ERR9838511	CIP	S
3903	ERR9838512	CIP	R
3904	ERR9838513	CIP	R
3905	ERR9838516	CIP	R
3906	ERR9838517	CIP	S
3907	ERR9838518	CIP	R
3908	ERR9838519	CIP	S
3909	ERR9838520	CIP	S
3910	ERR9838521	CIP	R
3911	ERR9838522	CIP	R
3912	ERR9838523	CIP	R
3913	ERR9838524	CIP	R
3914	ERR9838525	CIP	S
3915	ERR9838526	CIP	R
3916	ERR9838527	CIP	R
3917	ERR9838528	CIP	S
3918	ERR9838529	CIP	R
3919	ERR9838530	CIP	S
3920	ERR9838531	CIP	S
3921	ERR9838532	CIP	R
3922	ERR9838533	CIP	R
3923	ERR9838534	CIP	R
3924	ERR9838535	CIP	S
3925	ERR9838536	CIP	S
3926	ERR9838537	CIP	R
3927	ERR9838538	CIP	S
3928	ERR9838539	CIP	S
3929	ERR9838540	CIP	R
3930	ERR9838541	CIP	R
3931	ERR9838542	CIP	R
3932	ERR9838543	CIP	S
3933	ERR9838544	CIP	S
3934	ERR9838545	CIP	S
3935	ERR9838546	CIP	S
3936	ERR9838547	CIP	R
3937	ERR9838548	CIP	R
3938	ERR9838549	CIP	R
3939	ERR9838550	CIP	R
3940	ERR9838551	CIP	R
3941	ERR9838552	CIP	R
3942	ERR9838553	CIP	R
3943	ERR9838555	CIP	R
3944	ERR9838556	CIP	S
3945	ERR9838559	CIP	S
3946	ERR9838561	CIP	R
3947	ERR9838562	CIP	R
3948	ERR9838563	CIP	R
3949	ERR9838565	CIP	R
3950	ERR9838566	CIP	S
3951	ERR9838569	CIP	S
3952	ERR9838570	CIP	S
3953	ERR9838572	CIP	R
3954	ERR9838574	CIP	R
3955	ERR9838576	CIP	S
3956	ERR9838578	CIP	R
3957	ERR9838581	CIP	S
3958	ERR9838583	CIP	R
3959	ERR9838584	CIP	S
3960	ERR9838586	CIP	S
3961	ERR9838588	CIP	R
3962	ERR9838589	CIP	R
3963	ERR9838591	CIP	R
3964	ERR9838593	CIP	S
3965	ERR9838594	CIP	S
3966	ERR9838596	CIP	R
3967	ERR9838597	CIP	S
3968	ERR9838598	CIP	S
3969	ERR9838600	CIP	R
3970	ERR9838601	CIP	S
3971	ERR9838602	CIP	S
3972	ERR9838603	CIP	R
3973	ERR9838604	CIP	R
3974	ERR9838605	CIP	S
3975	ERR9838607	CIP	R
3976	ERR9838608	CIP	R
3977	ERR9838611	CIP	S
3978	ERR9838612	CIP	S
3979	ERR9838614	CIP	R
3980	ERR9838615	CIP	S
3981	ERR9838616	CIP	S
3982	ERR9838617	CIP	S
3983	ERR9838618	CIP	S
3984	ERR9838620	CIP	S
3985	ERR9838622	CIP	R
3986	ERR9838623	CIP	S
3987	ERR9838625	CIP	S
3988	ERR9838627	CIP	R
3989	ERR9838628	CIP	S
3990	ERR9838629	CIP	R
3991	ERR9838630	CIP	S
3992	ERR9838632	CIP	R
3993	ERR9838634	CIP	S
3994	ERR9838635	CIP	S
3995	ERR9838637	CIP	S
3996	ERR9838638	CIP	R
3997	ERR9838639	CIP	R
3998	ERR9838641	CIP	R
3999	ERR9838642	CIP	S
4000	ERR9838644	CIP	R
4001	ERR9838645	CIP	S
4002	ERR9838646	CIP	R
4003	ERR9838647	CIP	R
4004	ERR9838648	CIP	R
4005	ERR9838649	CIP	R
4006	ERR9838650	CIP	R
4007	ERR9838653	CIP	S
4008	ERR9838655	CIP	S
4009	ERR9838656	CIP	R
4010	ERR9838657	CIP	S
4011	ERR9838658	CIP	R
4012	ERR9838659	CIP	R
4013	ERR9838660	CIP	S
4014	ERR9838661	CIP	R
4015	ERR9838662	CIP	S
4016	ERR9838663	CIP	S
4017	ERR9838664	CIP	S
4018	ERR9838665	CIP	S
4019	ERR9838666	CIP	R
4020	ERR9838667	CIP	S
4021	ERR9838668	CIP	R
4022	ERR9838669	CIP	R
4023	ERR9838670	CIP	R
4024	ERR9838671	CIP	R
4025	ERR9838672	CIP	R
4026	ERR9838673	CIP	S
4027	ERR9838674	CIP	S
4028	ERR9838675	CIP	R
4029	ERR9838676	CIP	R
4030	ERR9838677	CIP	R
4031	ERR9838678	CIP	S
4032	ERR9838679	CIP	S
4033	ERR9838680	CIP	S
4034	ERR9838681	CIP	R
4035	ERR9838682	CIP	R
4036	ERR9838683	CIP	S
4037	ERR9838684	CIP	S
4038	ERR9838685	CIP	S
4039	ERR9838686	CIP	S
4040	ERR9838687	CIP	S
4041	ERR9838688	CIP	R
4042	ERR9838689	CIP	R
4043	ERR9838690	CIP	S
4044	ERR9838691	CIP	S
4045	ERR9838692	CIP	R
4046	ERR9838693	CIP	R
4047	ERR9838694	CIP	R
4048	ERR9838695	CIP	S
4049	ERR9838696	CIP	S
4050	ERR9838697	CIP	S
4051	ERR9838698	CIP	S
4052	ERR9838699	CIP	S
4053	ERR9838700	CIP	S
4054	ERR9838701	CIP	S
4055	ERR9838702	CIP	S
4056	ERR9838703	CIP	S
4057	ERR9838704	CIP	S
4058	ERR9838705	CIP	S
4059	ERR9838706	CIP	R
4060	ERR9838707	CIP	S
4061	ERR9838708	CIP	S
4062	ERR9838709	CIP	S
4063	ERR9838710	CIP	S
4064	ERR9838711	CIP	S
4065	ERR9838712	CIP	R
4066	ERR9838713	CIP	S
4067	ERR9838714	CIP	S
4068	ERR9838715	CIP	S
4069	ERR9838716	CIP	S
4070	ERR9838717	CIP	R
4071	ERR9838718	CIP	S
4072	ERR9838719	CIP	S
4073	ERR9838720	CIP	S
4074	ERR9838721	CIP	R
4075	ERR9838722	CIP	R
4076	ERR9838723	CIP	S
4077	ERR9838724	CIP	S
4078	ERR9838725	CIP	R
4079	ERR9838726	CIP	R
4080	ERR9838727	CIP	S
4081	ERR9838728	CIP	S
4082	ERR9838729	CIP	S
4083	ERR9838730	CIP	S
4084	ERR9838731	CIP	S
4085	ERR9838732	CIP	R
4086	ERR9838733	CIP	R
4087	ERR9838734	CIP	R
4088	ERR9838735	CIP	R
4089	ERR9838736	CIP	R
4090	ERR9838737	CIP	S
4091	ERR9838738	CIP	R
4092	ERR9838739	CIP	S
4093	ERR9838740	CIP	S
4094	ERR9838741	CIP	S
4095	ERR9838742	CIP	S
4096	ERR9838743	CIP	R
4097	ERR9838744	CIP	S
4098	ERR9838745	CIP	S
4099	ERR9838746	CIP	R
4100	ERR9838747	CIP	S
4101	ERR9838748	CIP	R
4102	ERR9838749	CIP	S
4103	ERR9838750	CIP	R
4104	ERR9838751	CIP	S
4105	ERR9838752	CIP	S
4106	ERR9838753	CIP	S
4107	ERR9838754	CIP	S
4108	ERR9838755	CIP	R
4109	ERR9838756	CIP	R
4110	ERR9838757	CIP	R
4111	ERR9838758	CIP	S
4112	ERR9838759	CIP	S
4113	ERR9838760	CIP	R
4114	ERR9838761	CIP	R
4115	ERR9838762	CIP	R
4116	ERR9838763	CIP	R
4117	ERR9838764	CIP	R
4118	ERR9838765	CIP	R
4119	ERR9838766	CIP	S
4120	ERR9838767	CIP	R
4121	ERR9838768	CIP	S
4122	ERR9838769	CIP	R
4123	ERR9838770	CIP	R
4124	ERR9838771	CIP	R
4125	ERR9838772	CIP	S
4126	ERR9838773	CIP	R
4127	ERR9838774	CIP	R
4128	ERR9838775	CIP	R
4129	ERR9838776	CIP	R
4130	ERR9838777	CIP	R
4131	ERR9838778	CIP	S
4132	ERR9838779	CIP	R
4133	ERR9838780	CIP	S
4134	ERR9838781	CIP	R
4135	ERR9838782	CIP	R
4136	ERR9838783	CIP	S
4137	ERR9838784	CIP	R
4138	ERR9838785	CIP	S
4139	ERR9838786	CIP	S
4140	ERR9838787	CIP	S
4141	ERR9838788	CIP	R
4142	ERR9838789	CIP	S
4143	ERR9838790	CIP	R
4144	ERR9838791	CIP	R
4145	ERR9838792	CIP	S
4146	ERR9838793	CIP	S
4147	ERR9838794	CIP	R
4148	ERR9838795	CIP	S
4149	ERR9838796	CIP	R
4150	ERR9838797	CIP	R
4151	ERR9838798	CIP	S
4152	ERR9838799	CIP	R
4153	ERR9838800	CIP	S
4154	ERR9838801	CIP	S
4155	ERR9838802	CIP	R
4156	ERR9838803	CIP	R
4157	ERR9838804	CIP	R
4158	ERR9838805	CIP	S
4159	ERR9838806	CIP	S
4160	ERR9838807	CIP	S
4161	ERR9838808	CIP	S
4162	ERR9838809	CIP	S
4163	ERR9838810	CIP	S
4164	ERR9838811	CIP	S
4165	ERR9838812	CIP	R
4166	ERR9838813	CIP	R
4167	ERR9838814	CIP	R
4168	ERR9838815	CIP	S
4169	ERR9838816	CIP	R
4170	ERR9838817	CIP	R
4171	ERR9838818	CIP	S
4172	ERR9838819	CIP	S
4173	ERR9838820	CIP	R
4174	ERR9838821	CIP	S
4175	ERR9838822	CIP	S
4176	ERR9838823	CIP	R
4177	ERR9838824	CIP	S
4178	ERR9838825	CIP	R
4179	ERR9838826	CIP	R
4180	ERR9838827	CIP	R
4181	ERR9838828	CIP	S
4182	ERR9838829	CIP	R
4183	ERR9838830	CIP	R
4184	ERR9838831	CIP	R
4185	ERR9838832	CIP	S
4186	ERR9838833	CIP	R
4187	ERR9838834	CIP	R
4188	ERR9838835	CIP	R
4189	ERR9838836	CIP	S
4190	ERR9838837	CIP	R
4191	ERR9838838	CIP	R
4192	ERR9838839	CIP	S
4193	ERR9838840	CIP	S
4194	ERR9838841	CIP	S
4195	ERR9838842	CIP	R
4196	ERR9838843	CIP	S
4197	ERR9838844	CIP	S
4198	ERR9838845	CIP	R
4199	ERR9838846	CIP	R
4200	ERR9838847	CIP	R
4201	ERR9838848	CIP	S
4202	ERR9838849	CIP	R
4203	ERR9838850	CIP	R
4204	ERR9838851	CIP	S
4205	ERR9838852	CIP	R
4206	ERR9838853	CIP	R
4207	ERR9838854	CIP	S
4208	ERR9838855	CIP	S
4209	ERR9838856	CIP	S
4210	ERR9838857	CIP	R
4211	ERR9838858	CIP	S
4212	ERR9838859	CIP	S
4213	ERR9838860	CIP	R
4214	ERR9838861	CIP	R
4215	ERR9838862	CIP	R
4216	ERR9838863	CIP	R
4217	ERR9838864	CIP	R
4218	ERR9838865	CIP	S
4219	ERR9838866	CIP	S
4220	ERR9838867	CIP	R
4221	ERR9838868	CIP	R
4222	ERR9838869	CIP	S
4223	ERR9838870	CIP	S
4224	ERR9838871	CIP	R
4225	ERR9838872	CIP	R
4226	ERR9838873	CIP	R
4227	ERR9838874	CIP	R
4228	ERR9838875	CIP	S
4229	ERR9838876	CIP	S
4230	ERR9838877	CIP	S
4231	ERR9838878	CIP	S
4232	ERR9838879	CIP	S
4233	ERR9838880	CIP	S
4234	ERR9838881	CIP	R
4235	ERR9838882	CIP	S
4236	ERR9838883	CIP	S
4237	ERR9838884	CIP	S
4238	ERR9838885	CIP	S
4239	ERR9838886	CIP	S
4240	ERR9838887	CIP	R
4241	ERR9838888	CIP	S
4242	ERR9838889	CIP	R
4243	ERR9838890	CIP	R
4244	ERR9838891	CIP	R
4245	ERR9838892	CIP	S
4246	ERR9838893	CIP	R
4247	ERR9838894	CIP	R
4248	ERR9838895	CIP	R
4249	ERR9838896	CIP	R
4250	ERR9838897	CIP	R
4251	ERR9838898	CIP	R
4252	ERR9838899	CIP	S
4253	ERR9838900	CIP	R
4254	ERR9838901	CIP	S
4255	ERR9838902	CIP	R
4256	ERR9838903	CIP	R
4257	ERR9838904	CIP	S
4258	ERR9838905	CIP	S
4259	ERR9838906	CIP	R
4260	ERR9838907	CIP	S
4261	ERR9838908	CIP	R
4262	ERR9838909	CIP	R
4263	ERR9838910	CIP	R
4264	ERR9838911	CIP	R
4265	ERR9838912	CIP	S
4266	ERR9838913	CIP	R
4267	ERR9838914	CIP	R
4268	ERR9838915	CIP	R
4269	ERR9838916	CIP	R
4270	ERR9838917	CIP	R
4271	ERR9838918	CIP	R
4272	ERR9838919	CIP	S
4273	ERR9838920	CIP	S
4274	ERR9838921	CIP	S
4275	ERR9838922	CIP	R
4276	ERR9838923	CIP	S
4277	ERR9838924	CIP	R
4278	ERR9838925	CIP	S
4279	ERR9838926	CIP	S
4280	ERR9838927	CIP	R
4281	ERR9838928	CIP	R
4282	ERR9838932	CIP	S
4283	ERR9838933	CIP	R
4284	ERR9838936	CIP	S
4285	ERR9838937	CIP	S
4286	ERR9838940	CIP	S
4287	ERR9838941	CIP	R
4288	ERR9838942	CIP	S
4289	ERR9838945	CIP	R
4290	ERR9838946	CIP	S
4291	ERR9838947	CIP	R
4292	ERR9838948	CIP	S
4293	ERR9838949	CIP	S
4294	ERR9838950	CIP	S
4295	ERR9838951	CIP	R
4296	ERR9838952	CIP	S
4297	ERR9838953	CIP	S
4298	ERR9838954	CIP	R
4299	ERR9838955	CIP	S
4300	ERR9838956	CIP	S
4301	ERR9838957	CIP	R
4302	ERR9838958	CIP	R
4303	ERR9838959	CIP	R
4304	ERR9838960	CIP	R
4305	ERR9838961	CIP	S
4306	ERR9838962	CIP	R
4307	ERR9838963	CIP	S
4308	ERR9838964	CIP	S
4309	ERR9838965	CIP	R
4310	ERR9838966	CIP	S
4311	ERR9838967	CIP	R
4312	ERR9838968	CIP	R
4313	ERR9838969	CIP	R
4314	ERR9838970	CIP	R
4315	ERR9838971	CIP	S
4316	ERR9838972	CIP	S
4317	ERR9838973	CIP	S
4318	ERR9838974	CIP	S
4319	ERR9838975	CIP	R
4320	ERR9838976	CIP	R
4321	ERR9838977	CIP	R
4322	ERR9838978	CIP	S
4323	ERR9838979	CIP	R
4324	ERR9838980	CIP	S
4325	ERR9838981	CIP	R
4326	ERR9838982	CIP	S
4327	ERR9838983	CIP	R
4328	ERR9838984	CIP	R
4329	ERR9838985	CIP	R
4330	ERR9838986	CIP	S
4331	ERR9838987	CIP	R
4332	ERR9838988	CIP	S
4333	ERR9838989	CIP	S
4334	ERR9838990	CIP	S
4335	ERR9838991	CIP	S
4336	ERR9838992	CIP	R
4337	ERR9838993	CIP	R
4338	ERR9838994	CIP	R
4339	ERR9838995	CIP	R
4340	ERR9838996	CIP	R
4341	ERR9838997	CIP	S
4342	ERR9838998	CIP	R
4343	ERR9838999	CIP	S
4344	ERR9839000	CIP	S
4345	ERR9839001	CIP	S
4346	ERR9839002	CIP	R
4347	ERR9839003	CIP	R
4348	ERR9839004	CIP	S
4349	ERR9839005	CIP	S
4350	ERR9839006	CIP	S
4351	ERR9839007	CIP	S
4352	ERR9839008	CIP	S
4353	ERR9839009	CIP	S
4354	ERR9839010	CIP	R
4355	ERR9839011	CIP	S
4356	ERR9839012	CIP	R
4357	ERR9839013	CIP	R
4358	ERR9839014	CIP	R
4359	ERR9839015	CIP	S
4360	ERR9839016	CIP	S
4361	ERR9839017	CIP	S
4362	ERR9839018	CIP	R
4363	ERR9839019	CIP	S
4364	ERR9839020	CIP	R
4365	ERR9839021	CIP	R
4366	ERR9839022	CIP	R
4367	ERR9839023	CIP	R
4368	ERR9839024	CIP	R
4369	ERR9839025	CIP	R
4370	ERR9839026	CIP	R
4371	ERR9839027	CIP	R
4372	ERR9839028	CIP	R
4373	ERR9839029	CIP	S
4374	ERR9839030	CIP	R
4375	ERR9839031	CIP	S
4376	ERR9839032	CIP	R
4377	ERR9839033	CIP	R
4378	ERR9839034	CIP	S
4379	ERR9839035	CIP	R
4380	ERR9839036	CIP	S
4381	ERR9839037	CIP	S
4382	ERR9839038	CIP	R
4383	ERR9839039	CIP	R
4384	ERR9839040	CIP	S
4385	ERR9839041	CIP	S
4386	ERR9839042	CIP	R
4387	ERR9839043	CIP	R
4388	ERR9839044	CIP	S
4389	ERR9839045	CIP	S
4390	ERR9839046	CIP	S
4391	ERR9839047	CIP	R
4392	ERR9839048	CIP	R
4393	ERR9839049	CIP	R
4394	ERR9839050	CIP	S
4395	ERR9839051	CIP	R
4396	ERR9839052	CIP	S
4397	ERR9839053	CIP	S
4398	ERR9839054	CIP	S
4399	ERR9839055	CIP	S
4400	ERR9839056	CIP	R
4401	ERR9839057	CIP	S
4402	ERR9839058	CIP	R
4403	ERR9839059	CIP	S
4404	ERR9839060	CIP	R
4405	ERR9839061	CIP	R
4406	ERR9839062	CIP	S
4407	ERR9839063	CIP	S
4408	ERR9839064	CIP	R
4409	ERR9839065	CIP	R
4410	ERR9839066	CIP	S
4411	ERR9839067	CIP	R
4412	ERR9839068	CIP	S
4413	ERR9839069	CIP	S
4414	ERR9839070	CIP	R
4415	ERR9839071	CIP	S
4416	ERR9839072	CIP	R
4417	ERR9839073	CIP	S
4418	ERR9839074	CIP	R
4419	ERR9839075	CIP	R
4420	ERR9839076	CIP	R
4421	ERR9839077	CIP	R
4422	ERR9839078	CIP	R
4423	ERR9839079	CIP	R
4424	ERR9839080	CIP	R
4425	ERR9839081	CIP	S
4426	ERR9839082	CIP	R
4427	ERR9839083	CIP	S
