"id"	"drug_agent"	"pheno_eucast"
"607"	"ERR11174471"	"CIP"	"R"
"608"	"ERR11174471"	"CFM"	"S"
"609"	"ERR11174471"	"CRO"	"S"
"610"	"ERR11174472"	"CIP"	"R"
"611"	"ERR11174472"	"CFM"	"S"
"612"	"ERR11174472"	"CRO"	"S"
"613"	"ERR11174473"	"CIP"	"R"
"614"	"ERR11174473"	"CFM"	"S"
"615"	"ERR11174473"	"CRO"	"S"
"616"	"ERR11174474"	"CIP"	"R"
"617"	"ERR11174474"	"CFM"	"S"
"618"	"ERR11174474"	"CRO"	"S"
"619"	"ERR11174475"	"CIP"	"S"
"620"	"ERR11174475"	"CFM"	"S"
"621"	"ERR11174475"	"CRO"	"S"
"622"	"ERR11174476"	"CIP"	"R"
"623"	"ERR11174476"	"CFM"	"S"
"624"	"ERR11174476"	"CRO"	"S"
"625"	"ERR11174477"	"CIP"	"S"
"626"	"ERR11174477"	"CFM"	"S"
"627"	"ERR11174477"	"CRO"	"S"
"628"	"ERR11174478"	"CIP"	"S"
"629"	"ERR11174478"	"CFM"	"S"
"630"	"ERR11174478"	"CRO"	"S"
"631"	"ERR11174479"	"CIP"	"S"
"632"	"ERR11174479"	"CFM"	"S"
"633"	"ERR11174479"	"CRO"	"S"
"634"	"ERR11174480"	"CIP"	"S"
"635"	"ERR11174480"	"CFM"	"S"
"636"	"ERR11174480"	"CRO"	"S"
"637"	"ERR11174481"	"CIP"	"S"
"638"	"ERR11174481"	"CFM"	"S"
"639"	"ERR11174481"	"CRO"	"S"
"640"	"ERR11174482"	"CIP"	"S"
"641"	"ERR11174482"	"CFM"	"S"
"642"	"ERR11174482"	"CRO"	"S"
"643"	"ERR11174483"	"CIP"	"R"
"644"	"ERR11174483"	"CFM"	"S"
"645"	"ERR11174483"	"CRO"	"S"
"646"	"ERR11174484"	"CIP"	"S"
"647"	"ERR11174484"	"CFM"	"S"
"648"	"ERR11174484"	"CRO"	"S"
"649"	"ERR11174485"	"CIP"	"S"
"650"	"ERR11174485"	"CFM"	"S"
"651"	"ERR11174485"	"CRO"	"S"
"652"	"ERR11174486"	"CIP"	"S"
"653"	"ERR11174486"	"CFM"	"S"
"654"	"ERR11174486"	"CRO"	"S"
"655"	"ERR11174487"	"CIP"	"S"
"656"	"ERR11174487"	"CFM"	"S"
"657"	"ERR11174487"	"CRO"	"S"
"658"	"ERR11174488"	"CIP"	"R"
"659"	"ERR11174488"	"CFM"	"S"
"660"	"ERR11174488"	"CRO"	"S"
"661"	"ERR11174489"	"CIP"	"S"
"662"	"ERR11174489"	"CFM"	"S"
"663"	"ERR11174489"	"CRO"	"S"
"664"	"ERR11174490"	"CIP"	"R"
"665"	"ERR11174490"	"CFM"	"S"
"666"	"ERR11174490"	"CRO"	"S"
"667"	"ERR11174491"	"CIP"	"R"
"668"	"ERR11174491"	"CFM"	"S"
"669"	"ERR11174491"	"CRO"	"S"
"670"	"ERR11174492"	"CIP"	"S"
"671"	"ERR11174492"	"CFM"	"S"
"672"	"ERR11174492"	"CRO"	"S"
"673"	"ERR11174493"	"CIP"	"S"
"674"	"ERR11174493"	"CFM"	"S"
"675"	"ERR11174493"	"CRO"	"S"
"676"	"ERR11174494"	"CIP"	"S"
"677"	"ERR11174494"	"CFM"	"S"
"678"	"ERR11174494"	"CRO"	"S"
"679"	"ERR11174495"	"CIP"	"S"
"680"	"ERR11174495"	"CFM"	"S"
"681"	"ERR11174495"	"CRO"	"S"
"682"	"ERR11174496"	"CIP"	"S"
"683"	"ERR11174496"	"CFM"	"S"
"684"	"ERR11174496"	"CRO"	"S"
"685"	"ERR11174497"	"CIP"	"S"
"686"	"ERR11174497"	"CFM"	"S"
"687"	"ERR11174497"	"CRO"	"S"
"688"	"ERR11174498"	"CIP"	"S"
"689"	"ERR11174498"	"CFM"	"S"
"690"	"ERR11174498"	"CRO"	"S"
"691"	"ERR11174499"	"CIP"	"R"
"692"	"ERR11174499"	"CFM"	"S"
"693"	"ERR11174499"	"CRO"	"S"
"694"	"ERR11174500"	"CIP"	"S"
"695"	"ERR11174500"	"CFM"	"S"
"696"	"ERR11174500"	"CRO"	"S"
"697"	"ERR11174501"	"CIP"	"R"
"698"	"ERR11174501"	"CFM"	"S"
"699"	"ERR11174501"	"CRO"	"S"
"700"	"ERR11174502"	"CIP"	"S"
"701"	"ERR11174502"	"CFM"	"S"
"702"	"ERR11174502"	"CRO"	"S"
"703"	"ERR11174503"	"CIP"	"S"
"704"	"ERR11174503"	"CFM"	"S"
"705"	"ERR11174503"	"CRO"	"S"
"706"	"ERR11174504"	"CIP"	"S"
"707"	"ERR11174504"	"CFM"	"S"
"708"	"ERR11174504"	"CRO"	"S"
"709"	"ERR11174505"	"CIP"	"S"
"710"	"ERR11174505"	"CFM"	"S"
"711"	"ERR11174505"	"CRO"	"S"
"712"	"ERR11174506"	"CIP"	"S"
"713"	"ERR11174506"	"CFM"	"S"
"714"	"ERR11174506"	"CRO"	"S"
"715"	"ERR11174507"	"CIP"	"S"
"716"	"ERR11174507"	"CFM"	"S"
"717"	"ERR11174507"	"CRO"	"S"
"718"	"ERR11174508"	"CIP"	"R"
"719"	"ERR11174508"	"CFM"	"S"
"720"	"ERR11174508"	"CRO"	"S"
"721"	"ERR11174509"	"CIP"	"R"
"722"	"ERR11174509"	"CFM"	"S"
"723"	"ERR11174509"	"CRO"	"S"
"724"	"ERR11174510"	"CIP"	"S"
"725"	"ERR11174510"	"CFM"	"S"
"726"	"ERR11174510"	"CRO"	"S"
"727"	"ERR11174511"	"CIP"	"S"
"728"	"ERR11174511"	"CFM"	"S"
"729"	"ERR11174511"	"CRO"	"S"
"730"	"ERR11174512"	"CIP"	"S"
"731"	"ERR11174512"	"CFM"	"S"
"732"	"ERR11174512"	"CRO"	"S"
"733"	"ERR11174513"	"CIP"	"S"
"734"	"ERR11174513"	"CFM"	"S"
"735"	"ERR11174513"	"CRO"	"S"
"736"	"ERR11174514"	"CIP"	"S"
"737"	"ERR11174514"	"CFM"	"S"
"738"	"ERR11174514"	"CRO"	"S"
"739"	"ERR11174515"	"CIP"	"R"
"740"	"ERR11174515"	"CFM"	"S"
"741"	"ERR11174515"	"CRO"	"S"
"742"	"ERR11174516"	"CIP"	"R"
"743"	"ERR11174516"	"CFM"	"S"
"744"	"ERR11174516"	"CRO"	"S"
"745"	"ERR11174517"	"CIP"	"R"
"746"	"ERR11174517"	"CFM"	"S"
"747"	"ERR11174517"	"CRO"	"S"
"748"	"ERR11174518"	"CIP"	"S"
"749"	"ERR11174518"	"CFM"	"S"
"750"	"ERR11174518"	"CRO"	"S"
"751"	"ERR11174519"	"CIP"	"S"
"752"	"ERR11174519"	"CFM"	"S"
"753"	"ERR11174519"	"CRO"	"S"
"754"	"ERR11174520"	"CIP"	"R"
"755"	"ERR11174520"	"CFM"	"S"
"756"	"ERR11174520"	"CRO"	"S"
"757"	"ERR11174521"	"CIP"	"R"
"758"	"ERR11174521"	"CFM"	"S"
"759"	"ERR11174521"	"CRO"	"S"
"760"	"ERR11174522"	"CIP"	"S"
"761"	"ERR11174522"	"CFM"	"S"
"762"	"ERR11174522"	"CRO"	"S"
"763"	"ERR11174523"	"CIP"	"S"
"764"	"ERR11174523"	"CFM"	"S"
"765"	"ERR11174523"	"CRO"	"S"
"766"	"ERR11174524"	"CIP"	"S"
"767"	"ERR11174524"	"CFM"	"S"
"768"	"ERR11174524"	"CRO"	"S"
"769"	"ERR11174525"	"CIP"	"S"
"770"	"ERR11174525"	"CFM"	"S"
"771"	"ERR11174525"	"CRO"	"S"
"772"	"ERR11174526"	"CIP"	"S"
"773"	"ERR11174526"	"CFM"	"S"
"774"	"ERR11174526"	"CRO"	"S"
"775"	"ERR11174527"	"CIP"	"S"
"776"	"ERR11174527"	"CFM"	"S"
"777"	"ERR11174527"	"CRO"	"S"
"778"	"ERR11174528"	"CIP"	"S"
"779"	"ERR11174528"	"CFM"	"S"
"780"	"ERR11174528"	"CRO"	"S"
"781"	"ERR11174529"	"CIP"	"S"
"782"	"ERR11174529"	"CFM"	"S"
"783"	"ERR11174529"	"CRO"	"S"
"784"	"ERR11174530"	"CIP"	"S"
"785"	"ERR11174530"	"CFM"	"S"
"786"	"ERR11174530"	"CRO"	"S"
"787"	"ERR11174531"	"CIP"	"S"
"788"	"ERR11174531"	"CFM"	"S"
"789"	"ERR11174531"	"CRO"	"S"
"790"	"ERR11174532"	"CIP"	"R"
"791"	"ERR11174532"	"CFM"	"S"
"792"	"ERR11174532"	"CRO"	"S"
"793"	"ERR11174533"	"CIP"	"R"
"794"	"ERR11174533"	"CFM"	"S"
"795"	"ERR11174533"	"CRO"	"S"
"796"	"ERR11174534"	"CIP"	"S"
"797"	"ERR11174534"	"CFM"	"S"
"798"	"ERR11174534"	"CRO"	"S"
"799"	"ERR11174535"	"CIP"	"S"
"800"	"ERR11174535"	"CFM"	"S"
"801"	"ERR11174535"	"CRO"	"S"
"802"	"ERR11174536"	"CIP"	"S"
"803"	"ERR11174536"	"CFM"	"S"
"804"	"ERR11174536"	"CRO"	"S"
"805"	"ERR11174537"	"CIP"	"S"
"806"	"ERR11174537"	"CFM"	"S"
"807"	"ERR11174537"	"CRO"	"S"
"808"	"ERR11174538"	"CIP"	"S"
"809"	"ERR11174538"	"CFM"	"S"
"810"	"ERR11174538"	"CRO"	"S"
"811"	"ERR11174539"	"CIP"	"S"
"812"	"ERR11174539"	"CFM"	"S"
"813"	"ERR11174539"	"CRO"	"S"
"814"	"ERR11174540"	"CIP"	"S"
"815"	"ERR11174540"	"CFM"	"S"
"816"	"ERR11174540"	"CRO"	"S"
"817"	"ERR11174541"	"CIP"	"S"
"818"	"ERR11174541"	"CFM"	"S"
"819"	"ERR11174541"	"CRO"	"S"
"820"	"ERR11174542"	"CIP"	"S"
"821"	"ERR11174542"	"CFM"	"S"
"822"	"ERR11174542"	"CRO"	"S"
"823"	"ERR11174543"	"CIP"	"S"
"824"	"ERR11174543"	"CFM"	"S"
"825"	"ERR11174543"	"CRO"	"S"
"826"	"ERR11174544"	"CIP"	"R"
"827"	"ERR11174544"	"CFM"	"S"
"828"	"ERR11174544"	"CRO"	"S"
"829"	"ERR11174545"	"CIP"	"S"
"830"	"ERR11174545"	"CFM"	"S"
"831"	"ERR11174545"	"CRO"	"S"
"832"	"ERR11174546"	"CIP"	"R"
"833"	"ERR11174546"	"CFM"	"S"
"834"	"ERR11174546"	"CRO"	"S"
"835"	"ERR11174547"	"CIP"	"S"
"836"	"ERR11174547"	"CFM"	"S"
"837"	"ERR11174547"	"CRO"	"S"
"838"	"ERR11174548"	"CIP"	"R"
"839"	"ERR11174548"	"CFM"	"S"
"840"	"ERR11174548"	"CRO"	"S"
"841"	"ERR11174549"	"CIP"	"R"
"842"	"ERR11174549"	"CFM"	"S"
"843"	"ERR11174549"	"CRO"	"S"
"844"	"ERR11174550"	"CIP"	"S"
"845"	"ERR11174550"	"CFM"	"S"
"846"	"ERR11174550"	"CRO"	"S"
"847"	"ERR11174551"	"CIP"	"S"
"848"	"ERR11174551"	"CFM"	"S"
"849"	"ERR11174551"	"CRO"	"S"
"850"	"ERR11174552"	"CIP"	"S"
"851"	"ERR11174552"	"CFM"	"S"
"852"	"ERR11174552"	"CRO"	"S"
"853"	"ERR11174553"	"CIP"	"S"
"854"	"ERR11174553"	"CFM"	"S"
"855"	"ERR11174553"	"CRO"	"S"
"856"	"ERR11174554"	"CIP"	"S"
"857"	"ERR11174554"	"CFM"	"S"
"858"	"ERR11174554"	"CRO"	"S"
"859"	"ERR11174555"	"CIP"	"S"
"860"	"ERR11174555"	"CFM"	"S"
"861"	"ERR11174555"	"CRO"	"S"
"862"	"ERR11174556"	"CIP"	"S"
"863"	"ERR11174556"	"CFM"	"S"
"864"	"ERR11174556"	"CRO"	"S"
"865"	"ERR11174557"	"CIP"	"S"
"866"	"ERR11174557"	"CFM"	"S"
"867"	"ERR11174557"	"CRO"	"S"
"868"	"ERR11174558"	"CIP"	"S"
"869"	"ERR11174558"	"CFM"	"S"
"870"	"ERR11174558"	"CRO"	"S"
"871"	"ERR11174559"	"CIP"	"S"
"872"	"ERR11174559"	"CFM"	"S"
"873"	"ERR11174559"	"CRO"	"S"
"874"	"ERR11174560"	"CIP"	"R"
"875"	"ERR11174560"	"CFM"	"S"
"876"	"ERR11174560"	"CRO"	"S"
"877"	"ERR11174561"	"CIP"	"R"
"878"	"ERR11174561"	"CFM"	"S"
"879"	"ERR11174561"	"CRO"	"S"
"880"	"ERR11174562"	"CIP"	"R"
"881"	"ERR11174562"	"CFM"	"S"
"882"	"ERR11174562"	"CRO"	"S"
"883"	"ERR11174563"	"CIP"	"R"
"884"	"ERR11174563"	"CFM"	"S"
"885"	"ERR11174563"	"CRO"	"S"
"886"	"ERR11174564"	"CIP"	"R"
"887"	"ERR11174564"	"CFM"	"S"
"888"	"ERR11174564"	"CRO"	"S"
"889"	"ERR11174565"	"CIP"	"S"
"890"	"ERR11174565"	"CFM"	"S"
"891"	"ERR11174565"	"CRO"	"S"
"892"	"ERR11174566"	"CIP"	"S"
"893"	"ERR11174566"	"CFM"	"S"
"894"	"ERR11174566"	"CRO"	"S"
"895"	"ERR11174567"	"CIP"	"R"
"896"	"ERR11174567"	"CFM"	"S"
"897"	"ERR11174567"	"CRO"	"S"
"898"	"ERR11174568"	"CIP"	"R"
"899"	"ERR11174568"	"CFM"	"S"
"900"	"ERR11174568"	"CRO"	"S"
"901"	"ERR11174569"	"CIP"	"R"
"902"	"ERR11174569"	"CFM"	"S"
"903"	"ERR11174569"	"CRO"	"S"
"904"	"ERR11174570"	"CIP"	"R"
"905"	"ERR11174570"	"CFM"	"S"
"906"	"ERR11174570"	"CRO"	"S"
"907"	"ERR11174571"	"CIP"	"S"
"908"	"ERR11174571"	"CFM"	"S"
"909"	"ERR11174571"	"CRO"	"S"
"910"	"ERR11174572"	"CIP"	"R"
"911"	"ERR11174572"	"CFM"	"S"
"912"	"ERR11174572"	"CRO"	"S"
"913"	"ERR11174573"	"CIP"	"R"
"914"	"ERR11174573"	"CFM"	"S"
"915"	"ERR11174573"	"CRO"	"S"
"916"	"ERR11174574"	"CIP"	"R"
"917"	"ERR11174574"	"CFM"	"S"
"918"	"ERR11174574"	"CRO"	"S"
"919"	"ERR11174575"	"CIP"	"R"
"920"	"ERR11174575"	"CFM"	"S"
"921"	"ERR11174575"	"CRO"	"S"
"922"	"ERR11174576"	"CIP"	"S"
"923"	"ERR11174576"	"CFM"	"S"
"924"	"ERR11174576"	"CRO"	"S"
"925"	"ERR11174577"	"CIP"	"R"
"926"	"ERR11174577"	"CFM"	"S"
"927"	"ERR11174577"	"CRO"	"S"
"928"	"ERR11174578"	"CIP"	"R"
"929"	"ERR11174578"	"CFM"	"S"
"930"	"ERR11174578"	"CRO"	"S"
"931"	"ERR11174579"	"CIP"	"R"
"932"	"ERR11174579"	"CFM"	"S"
"933"	"ERR11174579"	"CRO"	"S"
"934"	"ERR11174580"	"CIP"	"R"
"935"	"ERR11174580"	"CFM"	"S"
"936"	"ERR11174580"	"CRO"	"S"
"937"	"ERR11174581"	"CIP"	"R"
"938"	"ERR11174581"	"CFM"	"S"
"939"	"ERR11174581"	"CRO"	"S"
"940"	"ERR11174582"	"CIP"	"R"
"941"	"ERR11174582"	"CFM"	"S"
"942"	"ERR11174582"	"CRO"	"S"
"943"	"ERR11174583"	"CIP"	"R"
"944"	"ERR11174583"	"CFM"	"S"
"945"	"ERR11174583"	"CRO"	"S"
"946"	"ERR11174584"	"CIP"	"R"
"947"	"ERR11174584"	"CFM"	"S"
"948"	"ERR11174584"	"CRO"	"S"
"949"	"ERR11174585"	"CIP"	"R"
"950"	"ERR11174585"	"CFM"	"S"
"951"	"ERR11174585"	"CRO"	"S"
"952"	"ERR11174586"	"CIP"	"R"
"953"	"ERR11174586"	"CFM"	"S"
"954"	"ERR11174586"	"CRO"	"S"
"955"	"ERR11174587"	"CIP"	"R"
"956"	"ERR11174587"	"CFM"	"S"
"957"	"ERR11174587"	"CRO"	"S"
"958"	"ERR11174588"	"CIP"	"R"
"959"	"ERR11174588"	"CFM"	"S"
"960"	"ERR11174588"	"CRO"	"S"
"961"	"ERR11174589"	"CIP"	"R"
"962"	"ERR11174589"	"CFM"	"S"
"963"	"ERR11174589"	"CRO"	"S"
"964"	"ERR11174590"	"CIP"	"R"
"965"	"ERR11174590"	"CFM"	"S"
"966"	"ERR11174590"	"CRO"	"S"
"967"	"ERR11174591"	"CIP"	"R"
"968"	"ERR11174591"	"CFM"	"S"
"969"	"ERR11174591"	"CRO"	"S"
"970"	"ERR11174592"	"CIP"	"S"
"971"	"ERR11174592"	"CFM"	"S"
"972"	"ERR11174592"	"CRO"	"S"
"973"	"ERR11174593"	"CIP"	"R"
"974"	"ERR11174593"	"CFM"	"S"
"975"	"ERR11174593"	"CRO"	"S"
"976"	"ERR11174594"	"CIP"	"R"
"977"	"ERR11174594"	"CFM"	"S"
"978"	"ERR11174594"	"CRO"	"S"
"979"	"ERR11174595"	"CIP"	"S"
"980"	"ERR11174595"	"CFM"	"S"
"981"	"ERR11174595"	"CRO"	"S"
"982"	"ERR11174596"	"CIP"	"R"
"983"	"ERR11174596"	"CFM"	"S"
"984"	"ERR11174596"	"CRO"	"S"
"985"	"ERR11174597"	"CIP"	"R"
"986"	"ERR11174597"	"CFM"	"S"
"987"	"ERR11174597"	"CRO"	"S"
"988"	"ERR11174598"	"CIP"	"R"
"989"	"ERR11174598"	"CFM"	"S"
"990"	"ERR11174598"	"CRO"	"S"
"991"	"ERR11174599"	"CIP"	"R"
"992"	"ERR11174599"	"CFM"	"S"
"993"	"ERR11174599"	"CRO"	"S"
"994"	"ERR11174600"	"CIP"	"R"
"995"	"ERR11174600"	"CFM"	"S"
"996"	"ERR11174600"	"CRO"	"S"
"997"	"ERR11174601"	"CIP"	"R"
"998"	"ERR11174601"	"CFM"	"S"
"999"	"ERR11174601"	"CRO"	"S"
"1000"	"ERR11174602"	"CIP"	"R"
"1001"	"ERR11174602"	"CFM"	"S"
"1002"	"ERR11174602"	"CRO"	"S"
"1003"	"ERR11174603"	"CIP"	"R"
"1004"	"ERR11174603"	"CFM"	"S"
"1005"	"ERR11174603"	"CRO"	"S"
"1006"	"ERR11174604"	"CIP"	"S"
"1007"	"ERR11174604"	"CFM"	"S"
"1008"	"ERR11174604"	"CRO"	"S"
"1009"	"ERR11174605"	"CIP"	"S"
"1010"	"ERR11174605"	"CFM"	"S"
"1011"	"ERR11174605"	"CRO"	"S"
"1012"	"ERR11174606"	"CIP"	"S"
"1013"	"ERR11174606"	"CFM"	"S"
"1014"	"ERR11174606"	"CRO"	"S"
"1015"	"ERR11174607"	"CIP"	"S"
"1016"	"ERR11174607"	"CFM"	"S"
"1017"	"ERR11174607"	"CRO"	"S"
"1018"	"ERR11174608"	"CIP"	"S"
"1019"	"ERR11174608"	"CFM"	"S"
"1020"	"ERR11174608"	"CRO"	"S"
"1021"	"ERR11174609"	"CIP"	"R"
"1022"	"ERR11174609"	"CFM"	"S"
"1023"	"ERR11174609"	"CRO"	"S"
"1024"	"ERR11174610"	"CIP"	"R"
"1025"	"ERR11174610"	"CFM"	"S"
"1026"	"ERR11174610"	"CRO"	"S"
"1027"	"ERR11174611"	"CIP"	"R"
"1028"	"ERR11174611"	"CFM"	"S"
"1029"	"ERR11174611"	"CRO"	"S"
"1030"	"ERR11174612"	"CIP"	"S"
"1031"	"ERR11174612"	"CFM"	"S"
"1032"	"ERR11174612"	"CRO"	"S"
"1033"	"ERR11174613"	"CIP"	"R"
"1034"	"ERR11174613"	"CFM"	"S"
"1035"	"ERR11174613"	"CRO"	"S"
"1036"	"ERR11174614"	"CIP"	"R"
"1037"	"ERR11174614"	"CFM"	"S"
"1038"	"ERR11174614"	"CRO"	"S"
"1039"	"ERR11174615"	"CIP"	"S"
"1040"	"ERR11174615"	"CFM"	"S"
"1041"	"ERR11174615"	"CRO"	"S"
"1042"	"ERR11174616"	"CIP"	"R"
"1043"	"ERR11174616"	"CFM"	"S"
"1044"	"ERR11174616"	"CRO"	"S"
"1045"	"ERR11174617"	"CIP"	"R"
"1046"	"ERR11174617"	"CFM"	"S"
"1047"	"ERR11174617"	"CRO"	"S"
"1048"	"ERR11174618"	"CIP"	"R"
"1049"	"ERR11174618"	"CFM"	"S"
"1050"	"ERR11174618"	"CRO"	"S"
"1051"	"ERR11174619"	"CIP"	"R"
"1052"	"ERR11174619"	"CFM"	"S"
"1053"	"ERR11174619"	"CRO"	"S"
"1054"	"ERR11174620"	"CIP"	"R"
"1055"	"ERR11174620"	"CFM"	"S"
"1056"	"ERR11174620"	"CRO"	"S"
"1057"	"ERR11174621"	"CIP"	"S"
"1058"	"ERR11174621"	"CFM"	"S"
"1059"	"ERR11174621"	"CRO"	"S"
"1060"	"ERR11174622"	"CIP"	"S"
"1061"	"ERR11174622"	"CFM"	"S"
"1062"	"ERR11174622"	"CRO"	"S"
"1063"	"ERR11174623"	"CIP"	"R"
"1064"	"ERR11174623"	"CFM"	"S"
"1065"	"ERR11174623"	"CRO"	"S"
"1066"	"ERR11174624"	"CIP"	"R"
"1067"	"ERR11174624"	"CFM"	"S"
"1068"	"ERR11174624"	"CRO"	"S"
"1069"	"ERR11174625"	"CIP"	"S"
"1070"	"ERR11174625"	"CFM"	"S"
"1071"	"ERR11174625"	"CRO"	"S"
"1072"	"ERR11174626"	"CIP"	"R"
"1073"	"ERR11174626"	"CFM"	"S"
"1074"	"ERR11174626"	"CRO"	"S"
"1075"	"ERR11174627"	"CIP"	"R"
"1076"	"ERR11174627"	"CFM"	"S"
"1077"	"ERR11174627"	"CRO"	"S"
"1078"	"ERR11174628"	"CIP"	"S"
"1079"	"ERR11174628"	"CFM"	"S"
"1080"	"ERR11174628"	"CRO"	"S"
"1081"	"ERR11174629"	"CIP"	"S"
"1082"	"ERR11174629"	"CFM"	"S"
"1083"	"ERR11174629"	"CRO"	"S"
"1084"	"ERR11174630"	"CIP"	"R"
"1085"	"ERR11174630"	"CFM"	"S"
"1086"	"ERR11174630"	"CRO"	"S"
"1087"	"ERR11174631"	"CIP"	"S"
"1088"	"ERR11174631"	"CFM"	"S"
"1089"	"ERR11174631"	"CRO"	"S"
"1090"	"ERR11174632"	"CIP"	"R"
"1091"	"ERR11174632"	"CFM"	"S"
"1092"	"ERR11174632"	"CRO"	"S"
"1093"	"ERR11174633"	"CIP"	"S"
"1094"	"ERR11174633"	"CFM"	"S"
"1095"	"ERR11174633"	"CRO"	"S"
"1096"	"ERR11174634"	"CIP"	"S"
"1097"	"ERR11174634"	"CFM"	"S"
"1098"	"ERR11174634"	"CRO"	"S"
"1099"	"ERR11174635"	"CIP"	"S"
"1100"	"ERR11174635"	"CFM"	"S"
"1101"	"ERR11174635"	"CRO"	"S"
"1102"	"ERR11174636"	"CIP"	"S"
"1103"	"ERR11174636"	"CFM"	"S"
"1104"	"ERR11174636"	"CRO"	"S"
"1105"	"ERR11174637"	"CIP"	"S"
"1106"	"ERR11174637"	"CFM"	"S"
"1107"	"ERR11174637"	"CRO"	"S"
"1108"	"ERR11174638"	"CIP"	"R"
"1109"	"ERR11174638"	"CFM"	"S"
"1110"	"ERR11174638"	"CRO"	"S"
"1111"	"ERR11174639"	"CIP"	"R"
"1112"	"ERR11174639"	"CFM"	"S"
"1113"	"ERR11174639"	"CRO"	"S"
"1114"	"ERR11174640"	"CIP"	"R"
"1115"	"ERR11174640"	"CFM"	"S"
"1116"	"ERR11174640"	"CRO"	"S"
"1117"	"ERR11174641"	"CIP"	"R"
"1118"	"ERR11174641"	"CFM"	"S"
"1119"	"ERR11174641"	"CRO"	"S"
"1120"	"ERR11174642"	"CIP"	"S"
"1121"	"ERR11174642"	"CFM"	"S"
"1122"	"ERR11174642"	"CRO"	"S"
"1123"	"ERR11174643"	"CIP"	"R"
"1124"	"ERR11174643"	"CFM"	"S"
"1125"	"ERR11174643"	"CRO"	"S"
"1126"	"ERR11174644"	"CIP"	"R"
"1127"	"ERR11174644"	"CFM"	"S"
"1128"	"ERR11174644"	"CRO"	"S"
"1129"	"ERR11174645"	"CIP"	"S"
"1130"	"ERR11174645"	"CFM"	"S"
"1131"	"ERR11174645"	"CRO"	"S"
"1132"	"ERR11174646"	"CIP"	"S"
"1133"	"ERR11174646"	"CFM"	"S"
"1134"	"ERR11174646"	"CRO"	"S"
"1135"	"ERR11174647"	"CIP"	"S"
"1136"	"ERR11174647"	"CFM"	"S"
"1137"	"ERR11174647"	"CRO"	"S"
"1138"	"ERR11174648"	"CIP"	"R"
"1139"	"ERR11174648"	"CFM"	"S"
"1140"	"ERR11174648"	"CRO"	"S"
"1141"	"ERR11174649"	"CIP"	"R"
"1142"	"ERR11174649"	"CFM"	"S"
"1143"	"ERR11174649"	"CRO"	"S"
"1144"	"ERR11174650"	"CIP"	"S"
"1145"	"ERR11174650"	"CFM"	"S"
"1146"	"ERR11174650"	"CRO"	"S"
"1147"	"ERR11174651"	"CIP"	"S"
"1148"	"ERR11174651"	"CFM"	"S"
"1149"	"ERR11174651"	"CRO"	"S"
"1150"	"ERR11174652"	"CIP"	"S"
"1151"	"ERR11174652"	"CFM"	"S"
"1152"	"ERR11174652"	"CRO"	"S"
"1153"	"ERR11174653"	"CIP"	"R"
"1154"	"ERR11174653"	"CFM"	"S"
"1155"	"ERR11174653"	"CRO"	"S"
"1156"	"ERR11174654"	"CIP"	"S"
"1157"	"ERR11174654"	"CFM"	"S"
"1158"	"ERR11174654"	"CRO"	"S"
"1159"	"ERR11174655"	"CIP"	"S"
"1160"	"ERR11174655"	"CFM"	"S"
"1161"	"ERR11174655"	"CRO"	"S"
"1162"	"ERR11174656"	"CIP"	"S"
"1163"	"ERR11174656"	"CFM"	"S"
"1164"	"ERR11174656"	"CRO"	"S"
"1165"	"ERR11174657"	"CIP"	"S"
"1166"	"ERR11174657"	"CFM"	"S"
"1167"	"ERR11174657"	"CRO"	"S"
"1168"	"ERR11174658"	"CIP"	"S"
"1169"	"ERR11174658"	"CFM"	"S"
"1170"	"ERR11174658"	"CRO"	"S"
"1171"	"ERR11174659"	"CIP"	"R"
"1172"	"ERR11174659"	"CFM"	"S"
"1173"	"ERR11174659"	"CRO"	"S"
"1174"	"ERR11174660"	"CIP"	"S"
"1175"	"ERR11174660"	"CFM"	"S"
"1176"	"ERR11174660"	"CRO"	"S"
"1177"	"ERR11174661"	"CIP"	"R"
"1178"	"ERR11174661"	"CFM"	"S"
"1179"	"ERR11174661"	"CRO"	"S"
"1180"	"ERR11174662"	"CIP"	"R"
"1181"	"ERR11174662"	"CFM"	"S"
"1182"	"ERR11174662"	"CRO"	"S"
"1183"	"ERR11174663"	"CIP"	"R"
"1184"	"ERR11174663"	"CFM"	"S"
"1185"	"ERR11174663"	"CRO"	"S"
"1186"	"ERR11174664"	"CIP"	"S"
"1187"	"ERR11174664"	"CFM"	"S"
"1188"	"ERR11174664"	"CRO"	"S"
"1189"	"ERR11174665"	"CIP"	"R"
"1190"	"ERR11174665"	"CFM"	"S"
"1191"	"ERR11174665"	"CRO"	"S"
"1192"	"ERR11174666"	"CIP"	"S"
"1193"	"ERR11174666"	"CFM"	"S"
"1194"	"ERR11174666"	"CRO"	"S"
"1195"	"ERR11174667"	"CIP"	"S"
"1196"	"ERR11174667"	"CFM"	"S"
"1197"	"ERR11174667"	"CRO"	"S"
"1198"	"ERR11174668"	"CIP"	"R"
"1199"	"ERR11174668"	"CFM"	"S"
"1200"	"ERR11174668"	"CRO"	"S"
"1201"	"ERR11174669"	"CIP"	"R"
"1202"	"ERR11174669"	"CFM"	"S"
"1203"	"ERR11174669"	"CRO"	"S"
"1204"	"ERR11174670"	"CIP"	"S"
